identifier,village_name,admin_cgaz_1,admin_cgaz_2,lat,lon,population,num_connections,energy_demand,year15_demand_mwh,distance_to_existing_transmission_lines,has_health_facility,has_education_facility,mean_rwi,lcoe_grid,lcoe_mg,lcoe_shs,technology,lcoe_best,priority_score,priority_rank
9510,Location #15087,Donga,Djougou,9.88964,1.845589,44,17,3.689,6.180361836644716,29.980237011716813,False,False,-0.587,25.6311,0.3238,0.8213,Mini-Grid,0.3238,11.683110449401454,7552
3285,Lokossa,Mono,Dogbo,6.728746,1.749864,201,78,17.359,29.082380353026736,9.267868974530414,False,False,-0.048,2.0096,0.3199,0.8213,Mini-Grid,0.3199,8.83290532747836,16024
4786,Banamè,Zou,Zagnanado,7.265197,2.375942,51,18,8.737,14.637522734281616,2.2849725028811667,False,False,-0.615,0.9735,0.2374,0.8213,Mini-Grid,0.2374,22.431472049815717,779
2762,Dogbo,Kouffo,Lalo,6.807489,1.89214,49,19,4.123,6.907463229191153,15.495348870942566,False,False,-0.353,12.0456,0.3238,0.8213,Mini-Grid,0.3238,10.237550700035476,13385
8768,Wonsiô,Borgou,Perere,9.610938,2.879735,825,320,99.538,166.76087191540844,23.369445816704914,False,False,-0.218,0.98,0.2765,0.8213,Mini-Grid,0.2765,15.204569734046274,2203
9125,Nalouhou 2,Donga,Copargo,9.792714,1.618257,101,39,8.463,14.178477154655523,3.5910956555661055,False,False,-0.209,1.6778,0.3238,0.8213,Mini-Grid,0.3238,9.348704594932416,15354
13814,Kangourou,Atakora,Kerou,10.785564,2.071746,36,14,3.038,5.08970974782506,90.88320233535667,False,False,-0.061,93.3883,0.3238,0.8213,Mini-Grid,0.3238,8.433403082983396,16374
4389,Allahé,Zou,Za-Kpota,7.162511,2.229352,139,54,12.151,20.357163642469487,3.403793720823004,False,False,-0.514,1.2166,0.3182,0.8213,Mini-Grid,0.3182,11.91897233093711,6761
11642,Natitingou,Atakora,Natitingou,10.216754,1.306479,90,35,9.794,16.408366448386648,9.80048608616307,False,True,-0.443,3.3896,0.2887,0.8213,Mini-Grid,0.2887,25.090380553628933,394
15773,Poto,Alibori,Banikoara,11.319822,2.564843,54,21,4.557,7.63456462173759,124.26474943937919,False,False,-0.347,85.1583,0.3238,0.8213,Mini-Grid,0.3238,10.200557672251044,13503
12771,Cobli,Atakora,Tanguieta,10.479936,1.072122,52,20,4.34,7.271013925464372,45.36672711655992,False,False,-0.225,32.8651,0.3238,0.8213,Mini-Grid,0.3238,9.446821110712428,15169
9738,GBABA,Borgou,Nikki,9.880282,2.852515,170,66,16.071,26.924531059017955,12.228685159200248,False,False,-0.093,2.6855,0.3068,0.8213,Mini-Grid,0.3068,10.713877081220662,11084
17102,KORA SEKO KPAROU,Borgou,Nikki,9.933239,3.41701,175,68,16.055,26.897725477725917,74.30538946589523,False,False,-0.372,14.7218,0.3111,0.8213,Mini-Grid,0.3111,11.911276665939486,6797
13359,Sori,Alibori,Gogounou,10.698242,2.805233,28,11,2.387,3.9990576590054046,57.06012456816415,False,False,-0.458,74.6957,0.3238,0.8213,Mini-Grid,0.3238,10.885919769283626,10484
6679,Baako,Collines,Save,8.206532,2.723626,39,15,3.255,5.453260444098278,11.003231600954878,False,False,-0.392,10.8705,0.3238,0.8213,Mini-Grid,0.3238,10.478340709475836,12470
15043,Location #8785,Alibori,Banikoara,11.131108,2.36496,95,37,8.029,13.451375762109087,107.63471060905385,False,False,-0.294,42.0469,0.3238,0.8213,Mini-Grid,0.3238,9.873738732392349,14298
16807,Malanville,Alibori,Malanville,11.76598,3.205564,255,99,21.916,36.716944974764324,183.3353831174591,False,False,-0.687,26.3655,0.3207,0.8213,Mini-Grid,0.3207,12.683484475010651,4741
6709,Aklampa,Collines,Glazoue,8.216978,2.099794,72,28,6.076,10.17941949565012,30.038187457262556,False,False,-0.387,15.7321,0.3238,0.8213,Mini-Grid,0.3238,10.447942904022808,12716
1875,Location #12250,Atlantique,Ze,6.799737,2.411462,62,24,6.074,10.176068797988616,13.351396361508835,False,False,-0.392,7.1428,0.3015,0.8213,Mini-Grid,0.3015,13.208181654084116,3801
7244,Tchaourou,Borgou,Tchaourou,9.032166,2.626369,90,35,8.028,13.449700413278336,7.9607626775711875,False,False,-0.712,3.4227,0.3153,0.8213,Mini-Grid,0.3153,13.496428214638089,3424
15522,Saah,Alibori,Kandi,11.230501,3.062694,93,36,7.812,13.087825065835869,122.03873458938047,False,False,-0.11,48.9388,0.3238,0.8213,Mini-Grid,0.3238,8.736970869371032,16110
15573,Kokourogou,Alibori,Banikoara,11.258929,2.282248,46,18,3.906,6.543912532917934,124.07618301782955,False,False,-0.335,99.1415,0.3238,0.8213,Mini-Grid,0.3238,10.126303353608936,13733
1983,Dogbo,Mono,Dogbo,6.781746,1.888475,149,58,13.469,22.565273401400834,13.333914887899324,False,False,-0.65,3.4134,0.3135,0.8213,Mini-Grid,0.3135,13.334594457349578,3631
4603,Location #4862,Zou,Za-Kpota,7.144558,2.298808,204,79,18.009,30.171357093015637,7.360702988388552,False,False,-0.392,1.6121,0.3163,0.8213,Mini-Grid,0.3163,11.398792443706016,8566
15370,Banikoara,Alibori,Banikoara,11.209955,2.523222,49,19,4.123,6.907463229191153,112.58821173028164,False,False,-0.366,85.2776,0.3238,0.8213,Mini-Grid,0.3238,10.317863714862494,13133
13565,Location #6672,Atakora,Tanguieta,10.563907,1.082509,137,53,11.501,19.268186902480583,50.8098495377402,False,False,-0.255,14.0968,0.3238,0.8213,Mini-Grid,0.3238,9.633425635082206,14815
3716,Akiza,Zou,Zogbodomey,6.971118,2.041192,717,278,79.48,133.15672506818163,23.524272909934457,False,False,-0.468,1.1923,0.2861,0.8213,Mini-Grid,0.2861,15.572410610217322,2085
1663,Hounssagoudo,Atlantique,Ze,6.628979,2.298312,75,29,6.293,10.54297019192334,7.586565804170311,False,False,-0.068,4.1073,0.3238,0.8213,Mini-Grid,0.3238,8.477229789164342,16351
4237,Location #5161,Kouffo,Klouekanme,7.016915,1.792953,191,74,19.539,32.734640804066444,22.244418385924124,False,False,0.096,3.8348,0.2959,0.8213,Mini-Grid,0.2959,10.880711704511011,10498
442,Agbanto,Mono,Come,6.392396,1.942084,288,79,22.373,37.48257939041806,25.6085144451073,False,False,0.893,3.834,0.2873,0.8213,Mini-Grid,0.2873,7.010983322035145,16983
9862,Tchaourou,Borgou,Tchaourou,9.29673,2.460909,54,21,4.557,7.63456462173759,1.6284306717648542,False,False,-0.455,1.4695,0.3238,0.8213,Mini-Grid,0.3238,10.867773487737042,10556
11532,Kalalé,Borgou,Kalale,10.248325,3.311339,64,25,5.425,9.088767406830463,69.85897358527323,False,False,-0.529,40.4034,0.3238,0.8213,Mini-Grid,0.3238,11.325088914869992,8848
8661,Djougou,Donga,Djougou,9.62959,1.723913,149,58,13.885,23.262218514993734,1.4137314369802858,False,False,-0.414,0.6414,0.3092,0.8213,Mini-Grid,0.3092,12.402920131502013,5357
6288,Dassa-Zoumé,Collines,Dassa-Zoume,7.840808,2.122881,72,28,6.509,10.904845539365805,6.537652321311205,False,False,-0.377,3.4579,0.3134,0.8213,Mini-Grid,0.3134,11.659113478249642,7625
9171,Ouaké,Donga,Ouake,9.785801,1.39471,119,46,10.848,18.174184115999427,9.354165856548311,False,False,-0.365,3.0112,0.3113,0.8213,Mini-Grid,0.3113,11.842716796027794,7005
10624,Location #4347,Atakora,Natitingou,10.097782,1.421466,232,90,20.846,34.924321725859514,1.4287592617583322,False,False,0.23,0.5488,0.3139,0.8213,Mini-Grid,0.3139,7.850298528496815,16724
4051,Lanta,Kouffo,Klouekanme,7.032538,1.859011,892,346,80.728,135.2475604089603,20.35211110354706,False,False,-0.291,1.1172,0.3128,0.8213,Mini-Grid,0.3128,11.213472281369354,9279
6470,Savalou,Collines,Savalou,7.874164,1.728792,719,279,66.223,110.94662561890024,49.01864691323892,False,False,-0.392,2.6294,0.3104,0.8213,Mini-Grid,0.3104,12.128621971067922,6070
5502,Location #9288,Collines,Dassa-Zoume,7.500138,2.319212,88,34,7.378,12.360723673289431,19.016858923838477,False,False,-0.392,8.3737,0.3238,0.8213,Mini-Grid,0.3238,10.479070981175232,12078
8903,Djougou,Donga,Djougou,9.715287,1.748229,57,22,4.774,7.998115318010809,7.991531803209329,False,False,-0.141,5.5639,0.3238,0.8213,Mini-Grid,0.3238,8.927949993965889,15930
1651,Location #12197,Atlantique,Abomey-Calavi,6.62665,2.386016,62,24,6.074,10.176068797988616,1.456269862024826,False,False,-0.236,1.0528,0.3015,0.8213,Mini-Grid,0.3015,12.244425476159899,5760
2331,Location #3254,Atlantique,Ze,6.772826,2.257922,332,129,31.924,53.483836072931936,17.95264626279157,False,False,-0.196,2.0629,0.3045,0.8213,Mini-Grid,0.3045,11.63413539113659,7718
9615,Wodora,Borgou,Bembereke,9.924213,2.721023,794,308,76.829,128.71537531785765,1.2958794405865997,False,True,-0.574,0.3641,0.3035,0.8213,Mini-Grid,0.3035,24.098675185025428,488
7914,Tchaourou,Borgou,Tchaourou,9.36288,2.068117,52,20,4.34,7.271013925464372,3.2343886178759402,False,False,-0.48,2.6758,0.3238,0.8213,Mini-Grid,0.3238,11.022191786165473,9959
410,Djanglanmey,Mono,Grand-Popo,6.423764,1.801674,936,363,96.694,161.9961798407493,17.28221268191552,False,False,-0.451,0.8477,0.2948,0.8213,Mini-Grid,0.2948,14.405778284883477,2591
525,Houéyogbé,Mono,Houeyogbe,6.483644,1.81447,67,26,5.642,9.452318103103684,11.725603151463911,False,False,0.26,6.8212,0.3238,0.8213,Mini-Grid,0.3238,6.450751417803945,17065
2349,Location #4770,Kouffo,Lalo,6.869572,1.904264,209,81,19.776,33.1316984769547,20.475121061562056,False,False,-0.502,3.5381,0.3064,0.8213,Mini-Grid,0.3064,13.29018893114484,3693
8305,Location #3742,Donga,Bassila,9.402562,1.58218,281,109,24.969,41.83178495505067,28.84227131259638,False,False,-0.594,3.9315,0.3155,0.8213,Mini-Grid,0.3155,12.745799922093134,4629
13870,Location #2271,Atakora,Tanguieta,10.801524,1.456796,513,199,44.499,74.55134761964034,63.95360663262304,False,False,-0.762,4.817,0.3191,0.8213,Mini-Grid,0.3191,13.346512328662781,3613
2369,Toviklin,Kouffo,Toviklin,6.856382,1.834767,59,23,4.991,8.361666014284026,22.953044640509958,False,False,-0.099,14.6597,0.3238,0.8213,Mini-Grid,0.3238,8.668506983840583,16184
522,Location #9782,Mono,Athieme,6.484843,1.759978,82,32,7.377,12.35904832445868,10.024623945188932,False,False,0.039,4.5631,0.3146,0.8213,Mini-Grid,0.3146,8.94236721385636,15902
8757,Djougou,Donga,Djougou,9.616877,1.693667,67,26,5.642,9.452318103103684,3.6604307300934393,False,False,-0.544,2.3758,0.3238,0.8213,Mini-Grid,0.3238,11.417802488644144,8484
5591,Location #6897,Zou,Djidja,7.582316,1.882236,129,50,10.85,18.177534813660927,22.512115981656553,False,False,-0.253,6.8106,0.3238,0.8213,Mini-Grid,0.3238,9.620950558614725,14841
14979,Location #16587,Alibori,Banikoara,11.138536,2.360194,31,12,2.604,4.362608355278623,108.65557735904996,False,False,-0.435,130.1175,0.3238,0.8213,Mini-Grid,0.3238,10.743872222794188,10984
14851,Touko,Alibori,Kandi,11.072351,2.83276,644,250,55.116,92.33852615573602,97.96788247446038,False,False,-0.76,5.8802,0.3213,0.8213,Mini-Grid,0.3213,13.066830993483702,4014
6860,Location #14367,Collines,Glazoue,8.47856,2.12412,49,19,4.123,6.907463229191153,51.07823000049564,False,False,-0.85,38.8839,0.3238,0.8213,Mini-Grid,0.3238,13.307979036114553,3667
7336,Tchaourou,Borgou,Tchaourou,9.09367,2.995755,54,21,4.557,7.63456462173759,49.146864958213406,False,False,-0.344,33.8968,0.3238,0.8213,Mini-Grid,0.3238,10.182023899598656,13559
4605,Ouinhi,Zou,Ouinhi,7.143385,2.509543,647,251,68.408,114.60726281409372,3.8864244702683246,False,False,0.068,0.4619,0.2919,0.8213,Mini-Grid,0.2919,11.550085663686906,8023
12667,Kouandé,Atakora,Kouande,10.120096,1.815906,34,13,2.821,4.726159051551842,36.994691969282535,False,False,-0.234,41.1398,0.3238,0.8213,Mini-Grid,0.3238,9.502154165596346,15091
855,Sakété,Plateau,Sakete,6.686972,2.656403,52,20,8.738,14.639198083112367,4.26817816735435,False,False,0.036,1.6969,0.2452,0.8213,Mini-Grid,0.2452,17.454945925450318,1724
6920,Savalou,Collines,Savalou,7.993944,2.008689,77,30,6.51,10.906520888196557,24.45446562897884,False,False,-0.392,12.0399,0.3238,0.8213,Mini-Grid,0.3238,10.47890704263047,12122
17079,Location #7679,Atakora,Tanguieta,10.456725,1.094966,113,44,9.548,15.996230636021618,41.65777363814714,False,False,-0.366,13.9261,0.3238,0.8213,Mini-Grid,0.3238,10.318817539122929,13124
9679,Location #2585,Donga,Copargo,9.906584,1.55846,441,171,39.739,66.57668718526006,2.324679146373273,False,False,-0.799,0.5165,0.3134,0.8213,Mini-Grid,0.3134,14.271696891020571,2691
732,Tori-Bossito,Atlantique,Abomey-Calavi,6.516004,2.258677,175,68,19.137,32.061150574104076,2.870004181662868,False,False,-0.392,0.7426,0.288,0.8213,Mini-Grid,0.288,14.8622525309497,2364
14886,Location #16600,Alibori,Banikoara,11.097651,2.191913,31,12,2.604,4.362608355278623,111.4306669177886,False,False,-0.568,133.4316,0.3238,0.8213,Mini-Grid,0.3238,11.565536143716756,7971
1004,Lobogo,Mono,Bopa,6.663867,1.928631,75,29,6.293,10.54297019192334,0.11212168678986116,False,False,-0.618,0.4137,0.3238,0.8213,Mini-Grid,0.3238,11.875088108768956,6911
13977,Galouzi,Alibori,Segbana,10.816727,3.686798,116,45,9.765,16.359781332294837,131.2091265173,False,False,-0.419,42.1431,0.3238,0.8213,Mini-Grid,0.3238,10.64629223316067,11341
2191,Awonou,Ouémé,Adjohoun,6.755617,2.539857,85,33,8.927,14.955839012124526,4.759394459047707,False,False,-0.49,1.9454,0.2929,0.8213,Mini-Grid,0.2929,14.866592586936445,2361
15957,Batran,Alibori,Banikoara,11.37354,2.360696,85,33,8.027,13.448025064447581,133.7130495984157,False,False,-0.886,52.1218,0.3069,0.8213,Mini-Grid,0.3069,15.599464285742096,2077
11150,Boukombé,Atakora,Boukombe,10.181083,1.080842,328,127,28.875,48.3756974879686,34.5277831177999,False,True,-0.584,4.0605,0.3166,0.8213,Mini-Grid,0.3166,22.550082221721148,757
6753,Location #14011,Collines,Bante,8.245806,1.759381,52,20,4.34,7.271013925464372,59.68960507834771,False,False,-0.461,43.128,0.3238,0.8213,Mini-Grid,0.3238,10.90481122603368,10407
11754,Dimari,Atakora,Natitingou,10.343437,1.331484,106,41,8.897,14.905578547201962,14.676268557914195,False,False,-0.28,5.4881,0.3238,0.8213,Mini-Grid,0.3238,9.78741173189263,14502
10050,Sèhouè,Atlantique,Toffo,6.901223,2.253187,90,35,8.461,14.17512645699402,29.741965793672026,False,False,-0.111,11.253,0.3078,0.8213,Mini-Grid,0.3078,10.701488416001618,11128
12239,Manta,Atakora,Boukombe,10.419836,1.072133,139,54,11.718,19.6317375987538,41.52453534942221,False,False,-0.389,11.3782,0.3238,0.8213,Mini-Grid,0.3238,10.461297287230376,12657
15415,Kokiborou,Alibori,Banikoara,11.188553,2.337343,95,37,8.029,13.451375762109087,114.74409124574515,False,False,-0.564,44.8005,0.3238,0.8213,Mini-Grid,0.3238,11.54177827110734,8047
16241,Tchakama,Alibori,Segbana,10.925531,3.293423,611,237,53.628,89.8456070955768,105.52450397224656,False,True,-0.102,6.4627,0.3174,0.8213,Mini-Grid,0.3174,19.478621223909354,1453
11262,Kalalé,Borgou,Kalale,10.239377,3.256365,273,106,23.002,38.536373804961165,63.91097873409345,False,False,-0.561,8.9987,0.3238,0.8213,Mini-Grid,0.3238,11.525897322179288,8099
7056,Kpakpanin,Borgou,Tchaourou,8.78264,2.506506,691,268,59.022,98.88243868865395,9.559584063055256,False,False,-0.22,0.8567,0.3215,0.8213,Mini-Grid,0.3215,9.706972576583407,14677
14474,Location #6978,Alibori,Kandi,10.970331,2.728963,126,49,10.633,17.813984117387708,85.20835234569579,False,False,-0.51,25.2786,0.3238,0.8213,Mini-Grid,0.3238,11.208632371990491,9294
10351,Ouenou,Borgou,Nikki,9.996835,3.51425,52,20,4.34,7.271013925464372,85.11095632484931,False,False,-0.565,61.3433,0.3238,0.8213,Mini-Grid,0.3238,11.547315344649823,8037
13132,Tayakou,Atakora,Tanguieta,10.586528,1.14546,57,22,4.774,7.998115318010809,48.58494527167266,False,False,-0.328,32.0063,0.3238,0.8213,Mini-Grid,0.3238,10.083221822631456,13826
1452,Bopa,Mono,Bopa,6.582438,1.950142,49,19,4.123,6.907463229191153,8.48596214741943,False,False,0.336,6.7588,0.3238,0.8213,Mini-Grid,0.3238,5.980960914203514,17114
1529,Bopa,Mono,Bopa,6.599106,1.901843,180,70,15.19,25.4485487391253,3.851814020334923,False,False,-0.016,1.1468,0.3238,0.8213,Mini-Grid,0.3238,8.157542597783543,16589
13567,Location #9725,Atakora,Tanguieta,10.564866,1.202778,82,32,6.944,11.633622280742994,43.082515426316284,False,False,-0.07,19.6521,0.3238,0.8213,Mini-Grid,0.3238,8.489689962127752,16346
5264,Kétou,Plateau,Ketou,7.396066,2.714925,101,39,11.961,20.03884736462658,8.118246768696807,False,True,-0.2,2.3642,0.2781,0.8213,Mini-Grid,0.2781,24.886738527893236,411
16863,Malanville,Alibori,Malanville,11.870329,3.397832,165,64,13.888,23.267244561485988,201.92280689004724,False,False,0.255,45.5723,0.3238,0.8213,Mini-Grid,0.3238,6.4831015822900495,17062
7564,Kodowari,Donga,Bassila,9.208731,1.563648,144,56,12.152,20.35883899130024,47.646493674650074,False,False,-0.47,12.5513,0.3238,0.8213,Mini-Grid,0.3238,10.961783666365221,10192
7792,unknown hamlet,Donga,Bassila,9.225287,1.751026,36,14,3.038,5.08970974782506,36.72976281792918,False,False,-0.549,37.9556,0.3238,0.8213,Mini-Grid,0.3238,11.44823010110531,8372
5230,Location #6342,Zou,Djidja,7.432741,2.094345,144,56,12.152,20.35883899130024,2.654325069352655,False,False,0.296,1.0375,0.3238,0.8213,Mini-Grid,0.3238,6.229493715788615,17084
4118,Location #6169,Kouffo,Klouekanme,6.996852,1.764989,149,58,15.668,26.24936548022483,18.61671916820451,False,False,-0.206,3.9828,0.293,0.8213,Mini-Grid,0.293,13.100776031356627,3969
16655,Malanville,Alibori,Malanville,11.613124,3.454111,64,25,5.425,9.088767406830463,178.93126088082724,False,False,-0.736,102.9267,0.3238,0.8213,Mini-Grid,0.3238,12.603919227884818,4882
12940,Kalalé,Borgou,Kalale,10.562955,3.613704,28,11,2.387,3.9990576590054046,111.59581443846419,False,False,-0.164,145.7443,0.3238,0.8213,Mini-Grid,0.3238,9.069610049349524,15754
16012,Location #6711,Alibori,Banikoara,11.383391,2.68812,134,52,11.284,18.904636206207368,130.93210560487537,False,False,-0.39,36.4419,0.3238,0.8213,Mini-Grid,0.3238,10.467400693927493,12639
1443,Tori-Bossito,Atlantique,Tori-Bossito,6.579856,2.11714,80,31,7.16,11.995497628185461,1.7129229176457188,False,False,0.208,1.0806,0.3143,0.8213,Mini-Grid,0.3143,7.934987920339331,16698
14407,Location #14074,Alibori,Kandi,10.96676,2.830418,49,19,4.123,6.907463229191153,86.63019240129123,False,False,-0.323,65.6989,0.3238,0.8213,Mini-Grid,0.3238,10.052212973511589,13908
5306,Location #16712,Zou,Djidja,7.449938,1.842851,31,12,2.604,4.362608355278623,24.35191033868322,False,False,-0.625,29.4399,0.3238,0.8213,Mini-Grid,0.3238,11.917677824112145,6772
8828,Location #5821,Donga,Djougou,9.48438,1.825572,162,63,14.104,23.629119908928455,6.865447692225903,False,False,-0.574,1.861,0.319,0.8213,Mini-Grid,0.319,12.192071347932213,5897
7689,Parakou,Borgou,Parakou,9.270673,2.573659,57,22,6.09,10.20287437928065,0.6632903392463213,False,False,-0.099,0.6195,0.29,0.8213,Mini-Grid,0.29,12.805564080137216,4497
8392,Tchaourou,Borgou,Perere,9.516092,2.836748,1691,656,187.69,314.4462220438728,22.334135758931748,False,True,-0.656,0.6418,0.286,0.8213,Mini-Grid,0.286,26.76061627814463,295
2036,Location #3822,Kouffo,Lalo,6.787296,1.991913,273,106,23.435,39.26179984867685,9.074229191284582,False,False,-0.65,1.5558,0.3209,0.8213,Mini-Grid,0.3209,12.4306897378762,5285
11185,Gbérou-Daba,Borgou,Bembereke,10.221133,2.947066,62,24,5.208,8.725216710557246,31.349094248950845,False,False,-0.561,19.0772,0.3238,0.8213,Mini-Grid,0.3238,11.522752682820668,8110
2723,Location #2625,Kouffo,Lalo,6.802905,1.966706,433,168,36.456,61.07651697390072,11.014789280029438,False,False,-0.754,1.2978,0.3238,0.8213,Mini-Grid,0.3238,12.720621256800719,4672
1697,Allada,Atlantique,Allada,6.638801,2.055745,62,24,5.208,8.725216710557246,1.6435184709294035,False,False,-0.546,1.3396,0.3238,0.8213,Mini-Grid,0.3238,11.430083819558723,8441
11693,Datori,Atakora,Kobli,10.361192,0.901611,75,29,6.293,10.54297019192334,56.05185030118692,False,False,-0.282,28.057,0.3238,0.8213,Mini-Grid,0.3238,9.799305571701408,14469
13022,Location #1021,Atakora,Kobli,10.522322,0.946404,1229,477,106.141,177.82320024486495,58.65263928269552,False,False,-0.471,2.0678,0.3199,0.8213,Mini-Grid,0.3199,11.461488073648415,8299
16548,Location #14942,Alibori,Banikoara,11.565048,2.593579,46,18,3.906,6.543912532917934,151.3444252825804,False,False,-0.531,120.8512,0.3238,0.8213,Mini-Grid,0.3238,11.337176500231669,8809
13463,Location #13595,Atakora,Materi,10.638865,1.134584,52,20,4.34,7.271013925464372,54.02419321482839,False,True,-0.765,39.0685,0.3238,0.8213,Mini-Grid,0.3238,22.78290018814241,703
7949,Location #10577,Donga,Bassila,9.388207,1.625023,75,29,6.293,10.54297019192334,28.232733170339603,False,False,-0.697,14.3098,0.3238,0.8213,Mini-Grid,0.3238,12.363144121948524,5477
1788,Location #1408,Atlantique,Abomey-Calavi,6.655238,2.372441,874,339,87.64,146.82757152711923,0.42599077960134735,False,False,-0.272,0.3158,0.2987,0.8213,Mini-Grid,0.2987,12.821649651554763,4463
8399,Gossorogui,Borgou,Perere,9.503562,3.01629,52,20,8.704,14.582236222866795,42.05711351843708,False,False,-0.503,15.2048,0.2455,0.8213,Mini-Grid,0.2455,20.748127372420484,1207
1455,Zoungbonou,Mono,Houeyogbe,6.582275,1.822228,371,144,32.98,55.25300443820621,1.1499223684641904,False,False,-0.306,0.4479,0.3156,0.8213,Mini-Grid,0.3156,10.955659160749265,10214
10401,Toumé,Borgou,Bembereke,10.023412,2.561627,1278,496,131.15,219.7219991531457,9.5108034812724,False,False,-0.74,0.5195,0.2958,0.8213,Mini-Grid,0.2958,16.07389636131413,1956
1490,Ko-Anagodo,Plateau,Ifangni,6.593233,2.674408,70,27,8.024,13.442999017955325,7.640570934143943,False,False,0.618,3.2228,0.2816,0.8213,Mini-Grid,0.2816,9.404337936554994,15261
16671,Malanville,Alibori,Malanville,11.63984,3.23161,44,17,3.689,6.180361836644716,171.31048690542698,False,False,-0.482,144.77,0.3238,0.8213,Mini-Grid,0.3238,11.034428406567846,9919
14476,Location #6166,Alibori,Kandi,10.971002,2.77243,149,58,12.586,21.08594038384668,85.85941827846399,False,False,-0.335,21.5725,0.3238,0.8213,Mini-Grid,0.3238,10.127838414528073,13724
3479,Toviklin,Kouffo,Toviklin,6.94006,1.836187,90,35,8.028,13.449700413278336,24.873812313488557,False,False,-0.523,9.9742,0.3153,0.8213,Mini-Grid,0.3153,12.328800537537594,5566
11670,Kalalé,Borgou,Kalale,10.355234,3.521805,57,22,4.774,7.998115318010809,95.69405433722434,False,False,-0.547,62.6929,0.3238,0.8213,Mini-Grid,0.3238,11.43618722625584,8415
15722,Location #15718,Alibori,Banikoara,11.292055,2.603663,41,16,3.472,5.816811140371497,120.93729578250384,False,False,-0.165,108.678,0.3238,0.8213,Mini-Grid,0.3238,9.07598171911989,15745
10434,Yékéna,Borgou,Nikki,10.030879,3.134471,198,77,18.025,30.19816267430767,43.82309588266647,False,False,-0.859,7.8927,0.3124,0.8213,Mini-Grid,0.3124,14.761149813387345,2412
5368,Setto,Zou,Djidja,7.491506,2.007067,345,134,29.511,49.441219344326974,6.6163920755172,False,False,-0.458,1.0502,0.3215,0.8213,Mini-Grid,0.3215,11.172161927931608,9429
10130,Affèssèda,Plateau,Adja-Ouere,6.925752,2.596465,111,43,10.63,17.808958070895454,3.1163185374028233,False,False,0.178,1.2262,0.3047,0.8213,Mini-Grid,0.3047,9.29581825524457,15421
15293,Lafiarou,Alibori,Kandi,11.176355,2.99423,180,70,15.623,26.173974782840986,113.7687925872512,False,False,-0.053,22.994,0.3194,0.8213,Mini-Grid,0.3194,8.924681485384136,15936
16741,Kandérou,Alibori,Karimama,11.658763,2.533774,211,82,17.794,29.811157094403924,162.08390774053444,False,True,-0.217,28.6848,0.3238,0.8213,Mini-Grid,0.3238,19.399767374119744,1464
13039,Kossou,Atakora,Kerou,10.5281,2.054798,36,14,3.471,5.815135791540746,74.98865930649787,False,False,-0.819,67.4979,0.3043,0.8213,Mini-Grid,0.3043,15.50305054557305,2103
6101,Pobè,Plateau,Pobe,7.090269,2.685038,57,22,4.774,7.998115318010809,3.4679337709166034,False,False,-0.655,2.6173,0.3238,0.8213,Mini-Grid,0.3238,12.103403041741835,6171
6279,Erokoya,Collines,Dassa-Zoume,7.819978,2.298747,224,87,18.879,31.628910575770018,11.36724484509094,False,False,-0.392,2.2307,0.3238,0.8213,Mini-Grid,0.3238,10.481097857728656,11901
12268,Manta,Atakora,Boukombe,10.368317,1.110626,41,16,3.472,5.816811140371497,35.14552851363308,False,False,-0.522,31.837,0.3238,0.8213,Mini-Grid,0.3238,11.281500664754157,9026
5367,Location #6384,Zou,Cove,7.49174,2.271881,144,56,12.152,20.35883899130024,16.18829686457675,False,False,-0.299,4.5009,0.3238,0.8213,Mini-Grid,0.3238,9.905358625179058,14230
5431,Location #7721,Zou,Cove,7.521514,2.179122,113,44,9.548,15.996230636021618,6.867456328396332,False,False,-0.447,2.595,0.3238,0.8213,Mini-Grid,0.3238,10.819229400737427,10726
13770,Location #17194,Atakora,Tanguieta,10.742195,1.550445,10,4,0.868,1.4542027850928743,59.60658600502065,False,False,-0.543,213.9093,0.2481,0.8213,Mini-Grid,0.2481,20.676380939847725,1217
15064,Donwari,Alibori,Kandi,11.142371,2.90797,77,30,10.025,16.795372028290398,107.57835839727227,False,False,-0.021,33.6035,0.269,0.8213,Mini-Grid,0.269,14.894363498220994,2339
7818,Tchaourou,Borgou,Tchaourou,9.23251,2.741763,407,158,34.719,58.16643605488422,19.42792272647408,False,True,-0.557,2.0939,0.3218,0.8213,Mini-Grid,0.3218,21.74798073647039,954
14925,Kassakou,Alibori,Kandi,11.086385,2.916619,206,80,17.36,29.084055701857487,101.72046981705314,False,False,-0.489,18.5798,0.3238,0.8213,Mini-Grid,0.3238,11.080088243749314,9743
10298,Nikki,Borgou,Nikki,10.007101,3.277661,59,23,4.991,8.361666014284026,59.34027021667494,False,False,-0.375,37.3316,0.3238,0.8213,Mini-Grid,0.3238,10.373614067860352,12971
7756,Parakou,Borgou,Parakou,9.277416,2.639995,796,309,76.647,128.41046183066078,6.969715457934079,False,False,-0.516,0.5962,0.3042,0.8213,Mini-Grid,0.3042,13.654706072855227,3254
1766,Adjohoun,Ouémé,Adjohoun,6.651175,2.508681,188,73,18.023,30.194811976646168,5.064154627851619,False,False,-0.11,1.1887,0.3049,0.8213,Mini-Grid,0.3049,11.051728195525666,9848
